user_id,produtos
138599,30489 47209
138602,23794 39430
138606,28934
138607,5194 23385 25194 40706 44632 47059 48957
138608,7868 32403
138609,45948
138611,33198
138615,23909
138618,13176
138619,23909
138621,432
138622,287
138623,18594
138629,1337 1432 26915 46802 47403
138632,5550 6472 11512 42637
138634,13176
138641,46346
138649,49587
138650,25286
138651,8277 18382
138659,10957
138663,24826 32650 38049
138665,27695
138669,37658
138676,19049 30252 39216
138677,4410
138680,47209
138687,33195
138691,24852 37664
138694,25890 47766
138699,24852
138701,12564 22959 37940
138705,37710
138711,47766
138712,29447
138713,10957 33846
138714,43086
138717,2966 21137 24852 47759
138718,22666
138721,33000 39040
138723,31694
138727,13176 21137 27344 27966
138728,12916 13176
138734,39477
138736,16797 26604
138740,8174 28122 42803 43961
138743,23054
138744,42615
138745,23909
138755,5876 35951
138759,19660 27695
138760,28204 41787
138767,7076 9901 14999 21144 23888 45793
138768,33731
138769,15541
138770,28985
138772,5612 8515 14814 39837
138777,18503 24852 26209
138782,13176 18027 21137
138784,27966 44966 47209 48415
138785,14780 46346
138791,13176 32655
138793,47993
138796,25722
138798,29987 30391 32052 42265
138802,11777 30391 30489
138807,23416
138813,34343
138820,44661
138823,34 4792
138826,4562 21938 29487 30057 31589 49381
138827,27086
138832,14131 21137
138839,40326
138844,13535 24852 35108 47626
138845,17957
138853,30391
138854,42768
138855,8021
138856,21903
138857,1463 5077 21903 27344
138864,13176
138866,21903 38562
138868,8490 10017 47626
138869,31562
138871,4846
138875,2775
138876,36186 41950
138881,21137
138882,13176 47766
138884,17652 21137 22035 31100
138885,22124
138888,8424 10673 19214 19836 21288
138899,8277 13176 23375 48486
138900,1194 28465 48848
138902,2481 5069 17122 49520
138908,16797
138909,39408
138917,17946 18523 34126
138920,5876
138924,6104 9839 22760 27104 31343
138926,4210
138931,14364
138932,2120
138937,13176
138940,43886 46175
138946,5303 7485 45007
138947,13176 21543 30635 42307 44632 47626
138952,18583 23879 33120 48823
138954,4920
138965,11782
138967,8277 13176 22640 38693
138974,6396 25362 30696 32347 35584 37927 41273 44987
138975,260 21137
138978,7150 8695 14575 21137 42265
138981,8195 33846
138992,44204
138999,38826
139003,5161 39275
139004,4942 26939 46541
139005,432 30720 43735 46979
139009,9007 20955
139010,20345
139014,45763
139015,5876
139018,13629
139020,48192
139024,18072 27966 33722
139029,12341 13176 42680 44910
139035,30558
139037,23734 47766
139039,31778
139054,19057
139055,8021 18234 25466
139057,24964
139064,7644 21240
139065,9339 36685
139066,9871 11250 13535 22935 43545
139069,21333
139070,24852 47439
139071,9387 11250 13176 14267 45537
139074,36872
139075,5794 26062
139079,33694 40332
139080,293 21709
139083,5876 21903 22959
139084,12683 23219 33791 47766
139085,21938 30391 44359
139086,19678 21019 21137 24184 27336
139088,14874
139091,4210
139103,260 19678 25890 48395
139110,2913 35939
139113,23296
139114,37646
139117,21144 35221 36956
139118,8174
139119,34358
139122,1263 21011
139130,30489 36550
139134,18465
139135,4562 34487
139138,42699 43713
139139,4428 27845 36127 47759
139140,25144 37646
139146,5824 21709 26861 31789 44632
139147,47766
139152,2732 49217
139153,21137 45007 47209
139156,47766
139158,24852
139160,18594 47626
139161,21903
139166,32478
139167,16797
139170,16185 40681 43867
139174,38293
139177,32520
139181,8022
139183,21137 30630
139188,5031 39921 42585
139189,4357 14874 24062 35951 39928
139190,5077
139191,5479 48364
139202,40709
139207,15290 27104 31717
139209,38387
139212,45066
139214,46820
139221,22035
139226,41148
139227,47977
139234,31964 34050
139237,2295 14778 16797
139246,34308
139249,14648 20156
139253,9387
139254,4656 14553 28199
139257,12456 35199
139268,21137
139270,36342
139271,18566 23248
139277,31640
139279,17038
139282,12138 23543 25332
139285,5785 28836 44765
139288,3007 13176 13712 30220
139289,2086 3283 18880 33572
139290,1940
139291,4472 13176 27695
139293,27845
139297,13176 21137 43352
139299,11520 36586
139304,20600 47766
139306,32585
139311,277 31808
139316,24852
139317,31553
139325,13176
139326,13176 41754
139332,890 20738 38768
139333,7854 31720
139334,14947 49520
139343,25466
139344,8277
139351,24852
139358,2091
139361,3765
139368,17847 25330 48679
139371,16797
139379,12343 33754 48171
139383,8309 47877
139384,29346 30446
139387,13948
139389,9808
139391,26940 39275 41129 45948
139396,10749
139398,16650
139403,9172
139404,196
139406,15906 21137 23622 26209 31717 33000 38453 47766
139412,7781 27966 39275 47209
139413,4168
139415,39877
139416,13176 43858
139417,12075 21137
139425,5876 9387
139432,17355 37220
139436,13504 19488 24852 29628 46838
139437,34243
139438,8048
139441,11512 19820
139451,31041
139455,2966 5031 26604 27663 27966
139462,22935 35336
139465,49235
139466,21137 47626
139468,8726 13176 36070
139469,38817 43631 49141
139471,9515 11688
139477,2229 21929 33754 49325
139478,3562 7723 40198 43352
139481,38293 46709 49683
139486,9434 16797 17313 21288 24135
139489,14126
139492,42450
139496,13176 27104 28156
139498,20323
139501,27307 39844 48626
139508,13870 34668
139509,21903 47626
139511,28278
139512,22303
139516,15290
139517,18689 40725
139518,3849
139524,3896 24830 29328 41950
139529,19828
139531,1999 15290 17652 18337 34126 35108
139532,16797 40939
139536,47766
139539,10411 14536 19488 29615 46667
139550,4565
139553,19849
139558,43154
139559,8138 24852 28597 31371 42585
139563,39475
139565,16797
139587,11777
139588,8986 13176
139591,10339
139592,4799 40604
139595,26209 39927 46654 47381
139598,3957 9203 37141 39877
139604,23714
139616,1729
139617,2481 8223 9387 18362 26209 30391
139618,6128 8193 13176 33234
139621,38739
139622,13431 37067 39928 42162
139623,18792 39108
139624,2009 16855 23011 42829
139626,25647
139628,34 19006 32701
139629,8555 44116
139632,46979
139634,15860
139637,9339 22035 24253 31506 40604
139640,6046
139641,24852 25890
139642,3957
139647,29336 30593
139654,8424 21903 27156 47766
139656,34358 40396 40571 40706 45007
139666,26604
139667,8193
139668,12606
139669,11258 43329 46410
139670,13984 15241 31506 32959 48577
139676,4442 31246
139677,39275
139679,12333
139687,14764 24535 27845 39619 47209
139688,11925
139689,2288
139691,5212 21137 39561 44765
139693,282 34423
139695,27202
139697,4658
139699,1458 2245 13517 13537 28031
139700,16797
139706,43768
139708,24852
139709,30353
139713,24852 25544
139722,13176
139723,44514
139727,16797
139731,9839 11365 37687 38768
139747,10006 13176
139748,14320
139751,14540 27625 27925 32655
139754,12341 43154
139755,4145 28204
139757,33000
139759,48110
139764,5550 22298
139766,16254
139770,9779 24184
139776,21137 24852
139780,12980 22757
139783,31231 34254 49235
139785,48142
139788,34668
139792,9387 15008 47209
139797,5077 8467 21841
139799,14540 18389 21137 46720 48825
139807,33731
139809,13176
139813,10749 13176 27966 47209
139814,47626
139822,35951
139825,2643 45123 47626
139826,20632
139828,25659
139829,24852
139833,27437
139836,13176 18531
139840,5322 24852 32611
139843,42265
139853,5785 11182 45007
139856,10310
139867,5785 12551 29370
139885,19057
139888,14114
139890,17461 20574 37687
139894,23909
139897,45066
139898,13176 27966
139901,14386 18531 39928
139907,14084 26620
139910,33351 38996
139920,2019 22035 38689
139926,39928
139929,3376 28204
139931,47766
139932,19173
139935,7521
139939,23650 28289
139941,12212 43676
139942,45190
139943,27325
139944,3952 7021 13176 18362
139946,4294 11790 13176 30284
139952,22825 45064
139956,21938
139957,4102 5322 27845 30489
139958,43654
139961,8859 30720 34969 37067
139962,14881
139967,283 2452 7781 23375 42458
139969,46088
139970,29987 34160 37067 47209
139974,20788
139976,4920
139980,11974
139981,18020 40706
139985,14927
139986,21903 29837
139989,25952
140004,32655
140006,15613 26201 41213
140007,5013 24764 32331
140009,23296
140017,47492 49044
140021,42244
140028,141 14233 21938 41953 45007
140032,27845
140036,47766
140038,28985 45948
140039,329 33381
140041,16358 48717
140042,4363 9018 25146 29675
140044,13598
140045,39275
140046,36766
140048,4375 4565 34386 39719
140049,4288 27829 47766
140055,12039 32781 36574
140059,31433
140063,13176 26604
140069,881 15359
140070,322
140073,9339 21463 30442
140077,35167
140079,8518 21137 22935 28985 39475
140081,7781 39275 46842 48527 49176 49191
140082,14010 22481 32593
140087,17835 21846 40087
140090,27695 43713
140095,13176 45221
140097,24799
140101,20082 31553
140116,432 14261 37766
140127,11365 12341 16283
140128,28842 37067
140129,40571
140132,2086 18377
140133,19678
140135,7628 27845 28842 38984
140136,18465 41488
140146,27521
140147,6046
140152,10070 13176 36869
140153,24852 34854 40001
140154,14553
140162,16566 45066
140164,35921
140165,4614 11520 49683
140171,6286 25804
140174,28675 37131 38293
140176,45116
140178,47766
140181,3957
140182,5449 7948 9366 9689 19370 28289 29447 36550 46787 47766 47792
140183,7090 31663
140186,20995 35535
140187,16290 49683
140190,9839 18027
140195,21709 34128 34448
140196,18565
140200,13176
140202,6286 7285 10673
140205,21513
140213,35886
140215,47626
140216,2457
140217,3599 18523 21903 29398 42265
140223,24838 49683
140226,31717
140227,47626
140230,1284 22935 24838 27966
140243,19068 46979
140254,4605
140256,22175 40571 48085
140259,46676
140262,27966
140266,29487
140267,8501 18523
140274,21543
140275,22935 25513 46654
140276,30114 43227
140279,45840
140287,12341
140288,8885 13176 35547
140291,38371
140292,24852
140294,21292
140299,781 1215 4753 6015 7923 9825 12576 14852 17706 19885 21906
140315,13176
140319,49613
140324,9405 24852
140329,32655
140332,45007
140335,22825 30949 33407 45066
140340,28373
140343,38799
140344,10246
140345,13629 17461 26209 39275
140346,12039 22825 41065
140357,26246
140358,7862
140363,44632
140364,6184 13176
140367,28798 43961
140368,1157 1674
140371,47766
140374,4516 9387
140379,44548
140380,18027 22825 40706
140381,23347
140383,37067
140386,41276
140388,10644 13646 21249 32828 42585
140393,11767 49605
140395,49383
140396,31426
140397,21137
140407,26604 30391 39408
140408,16083 18531
140412,34321
140413,47626
140416,20842
140419,5181
140426,31506
140432,13176 24964 45504 47672
140433,21267 26668
140446,20919 37489 48520
140447,33043 45364
140458,27845 47209
140461,11777 42701 45007
140469,42633
140470,8859 19354
140474,47766
140475,7948 12395
140482,45 27344 37335 45066 45603
140484,7781
140487,11123 32403 41844
140490,1891
140491,26604
140494,17960
140499,4957 8866 17468 44170 44560
140507,11448
140512,37919
140516,9387 16489 19734 24799 34027
140529,16145 27845
140530,5268 19734 30696 33894
140539,1463 5876
140542,28836
140543,6518
140545,7673 20149
140548,33911 42900
140555,17706 21137
140558,13176
140560,9371 10151 15269 16185 25691 37646
140562,41581
140563,23148 33754
140564,25931 42719
140567,9387 24852 38233 45290 47058
140573,10761 47788
140575,6729
140578,5876 7781 14678 20082 24841 36253 47209
140581,18027 47766
140582,1511 29095
140584,42002
140585,49247
140587,18465 19057 21137 27086 31506 33232 44683
140593,20082 27966
140599,13176 39180
140600,29553
140601,33731 49191
140603,6184 6901 9358 32478
140607,16349 27966 30489 31717
140615,24852 25495 38241 40451 44714
140617,3862 13823 29175 49681
140619,46979
140622,31683 36144
140624,21137
140633,27845 32655 44632 45123
140634,26369 30949
140639,27845
140643,45007 48527
140644,49683
140645,35731
140649,7781 28465 28622 49451
140650,4920 5194 21903 24561 34969 39495 40723
140655,14233 25146
140658,24852
140659,5876 13176 16965 42719
140667,39224
140669,666
140671,30365 34213
140672,432 4421 18471
140682,28204
140684,3896
140685,28836 31160 39032 46630
140689,11345 25844 33664 43565
140691,26599
140696,40118
140701,24852
140702,21903
140712,21709 32655
140716,33198
140720,7185
140721,20082
140723,41950
140725,24852
140730,16290 36011
140731,37687
140735,14067 18610 22825 38456
140737,41395 44371
140739,4724
140748,42768 48679
140749,19240
140755,46650
140766,33548
140782,38293
140785,13597
140789,36792
140795,24838
140811,2132 11576
140815,13176 35221
140817,24852
140829,31575 35585
140834,21137 28204 36746
140844,46979
140847,6341 34358 40604
140849,4086 11068 38772 46906
140850,29447
140852,14066 27423 37060
140853,5985
140859,16645 33653 36929 39101 46306
140860,28204 39040 49095
140861,30162
140866,5450
140869,24654
140870,1511 10966 29406
140875,9637
140878,4455 13176 20899 31343 41844
140880,1 5161
140885,28985
140891,5337 24838 24852 24964 39216 40251 42972 43122 43772 47209 47626
140893,1890 12023 29328 39699 40604
140898,26604
140900,13176 27966 37754
140906,3339 12204 15392 18362 39984 41220
140907,1402
140912,9171 30391 35939 37642
140914,7806
140916,9597 13113 20082 24852 34429
140917,27845
140920,46061
140924,18534 42504 48946
140934,21479
140938,1185 13237 49296
140939,21137
140941,24489 28286 37664 40604 48720
140944,39621
140950,19702
140952,34244
140954,2228 4605 27845 40706
140955,2691 12078 13535
140966,9076 47144
140973,38689
140974,38662 38944 43352
140975,5115 7781 19578 43295 46522
140981,19508 36082
140983,47766
140986,18441 21137
140987,13176 21137
141003,33352 41220 43961
141007,17080 35221 38119
141010,27548 31215
141018,12606 15324 26342 48205
141024,18999 30776
141026,1126 26209 29744
141028,23025
141029,29373
141032,6933 14917 27086
141034,13966
141042,24852
141048,15386 16797 18200
141050,25017
141051,21938 28842
141053,9076 42244
141054,36070
141055,6287 15902 19677 21137 24852 40706 44201 47119
141066,13176 30489
141069,15290
141070,27845
141075,6184
141077,3631 16797 34358
141080,10749 20084 21543 29662 45007 46270
141082,30035
141085,5450
141088,24852
141089,15269 24852 26209 26348 43961
141092,21413 25407
141096,11187 14366 35791
141097,15290
141100,1957 19660 38300
141102,24954 40268
141106,9020
141108,33787
141113,5161 18023
141114,13819
141115,31315
141116,27086
141120,365 10831 32689
141121,9138 10912 12614 19706 29941 48205
